,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA,NR_LOTE,NR_ITEM,NR_ITEM_ORIGINAL,DS_ITEM,QT_ITENS,SG_UNIDADE_MEDIDA,VL_UNITARIO_HOMOLOGADO,VL_TOTAL_HOMOLOGADO,TP_DOCUMENTO
8876,81100,PM DE SÃO PEDRO DO BUTIÁ,28.0,2016,PRP,23,2016,COM,ADH,MPR,"REFORMA DO MOTOR E DO EIXO DIANTEIRO DO TRATOR VALTRA MODELO 1280 MOTOR Nº 022906130736,MARCA MWM TIPO D229 6 CILINDROS DE PROPRIEDADE DO MUNICIPIO DE SÃO PEDRO DO BUTIÁ/RS- TODAS AS PEÇAS E SERVIÇOS DEVERÃO TER GARANTIA DE 06 MESES.",21168.3,17069612000133,2016-11-22,19752.7,C,1,52,52,BUCHA EIXO DIANTEIRO TRATOR VALTRA CODIGO 222630,1.0,PC,297.0,297.00,J
8877,81100,PM DE SÃO PEDRO DO BUTIÁ,28.0,2016,PRP,23,2016,COM,ADH,MPR,"REFORMA DO MOTOR E DO EIXO DIANTEIRO DO TRATOR VALTRA MODELO 1280 MOTOR Nº 022906130736,MARCA MWM TIPO D229 6 CILINDROS DE PROPRIEDADE DO MUNICIPIO DE SÃO PEDRO DO BUTIÁ/RS- TODAS AS PEÇAS E SERVIÇOS DEVERÃO TER GARANTIA DE 06 MESES.",21168.3,17069612000133,2016-11-22,19752.7,C,1,46,46,BUCHA COMANDO REFORMA MOTOR TRATOR VALTRA - GARANTIA DE 06 MESES,1.0,PC,410.0,410.00,J
8878,81100,PM DE SÃO PEDRO DO BUTIÁ,28.0,2016,PRP,23,2016,COM,ADH,MPR,"REFORMA DO MOTOR E DO EIXO DIANTEIRO DO TRATOR VALTRA MODELO 1280 MOTOR Nº 022906130736,MARCA MWM TIPO D229 6 CILINDROS DE PROPRIEDADE DO MUNICIPIO DE SÃO PEDRO DO BUTIÁ/RS- TODAS AS PEÇAS E SERVIÇOS DEVERÃO TER GARANTIA DE 06 MESES.",21168.3,17069612000133,2016-11-22,19752.7,C,1,44,44,RETIFICA CABEÇOTE MOTOR TRATOR VALTRA - GARANTIA DE 06 MESES,1.0,PC,930.0,930.00,J
8879,81100,PM DE SÃO PEDRO DO BUTIÁ,28.0,2016,PRP,23,2016,COM,ADH,MPR,"REFORMA DO MOTOR E DO EIXO DIANTEIRO DO TRATOR VALTRA MODELO 1280 MOTOR Nº 022906130736,MARCA MWM TIPO D229 6 CILINDROS DE PROPRIEDADE DO MUNICIPIO DE SÃO PEDRO DO BUTIÁ/RS- TODAS AS PEÇAS E SERVIÇOS DEVERÃO TER GARANTIA DE 06 MESES.",21168.3,17069612000133,2016-11-22,19752.7,C,1,32,32,ADITIVO RADIADOR - TRATOR VALTRA,1.0,PC,19.0,19.00,J
8880,81100,PM DE SÃO PEDRO DO BUTIÁ,28.0,2016,PRP,23,2016,COM,ADH,MPR,"REFORMA DO MOTOR E DO EIXO DIANTEIRO DO TRATOR VALTRA MODELO 1280 MOTOR Nº 022906130736,MARCA MWM TIPO D229 6 CILINDROS DE PROPRIEDADE DO MUNICIPIO DE SÃO PEDRO DO BUTIÁ/RS- TODAS AS PEÇAS E SERVIÇOS DEVERÃO TER GARANTIA DE 06 MESES.",21168.3,17069612000133,2016-11-22,19752.7,C,1,24,24,JUNTA - TRATOR VALTRA - CODIGO D229,6.0,PC,38.0,228.00,J
8881,57501,CM DE SANTO ÂNGELO,3.0,2016,PRP,60,2016,COM,ADH,MPR,AQUISIÇÃO DE VEÍCULO ZERO KM,92000.0,89342497000210,2016-12-20,92000.0,C,1,1,1,AQUISIÇÃO DE VEÍCULO ZERO KM,1.0,UN,92000.0,92000.00,J
8882,54912,CIA. CARRIS PORTO-ALEGRENSE,21.0,2016,PRP,PR021,2016,COM,ADH,MPR,Aquisição parcelada de turbinas - lista pública - Master Power.,300000.0,92189695000110,2016-08-11,300000.0,C,1,1,40020,Peças lista de preços Master Power.,1.0,ANO,300000.0,300000.00,J
8883,77900,PM DE NICOLAU VERGUEIRO,8.0,2016,CNV,008,2016,COM,ADH,MPR,AQUISIÇÃO DE GASOLINA COMUM PARA ABASTECIMENTO DOS VEÍCULOS DA FROTA MUNICIPAL PELO PERÍODO DE SEIS MESES NO PERÍODO DE 05/12/2016 À 04/06/2017.,63495.0,23484891000102,2016-11-22,61965.0,C,1,1,1,"AQUISIÇÃO DE GASOLINA COMUM PARA ABASTECIMENTO DOS VEÍCULOS DA FROTA MUNICIPAL PELO PERÍODO DE SEIS MESES, NO PERÍODO DE 05/12/2016 À 04/06/2017.",15300.0,L,4.05,61965.00,J
8884,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,19,19,Alinhador direito jf 92 - cód 02.105360,1.0,UN,445.0,445.00,J
8885,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,18,18,Alinhador esquerdo jf 92 - cód. 02.105355,1.0,UN,445.0,445.00,J
8886,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,17,17,Capa do afiador jf 92 - cód. 02.101313,1.0,UN,121.0,121.00,J
8887,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,16,16,Fixador do braço comando manual p/ bica JF - cód 02.105703,2.0,UN,21.0,42.00,J
8888,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,15,15,Pino Elástico 5x55 - cód. 05.001475,2.0,PC,2.5,5.00,J
8889,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,14,14,Pino Elástico - cód 05.048768,2.0,UN,3.5,7.00,J
8890,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,13,13,Eixo do Rotor c/Arruela Ved p/Ensiladeira 1700122 - cod. 02.044040,1.0,UN,220.0,220.00,J
8891,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,12,12,Capa correia - cód 02.105678,3.0,UN,890.0,2670.00,J
8892,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,11,11,Jogo de facas rotor - com 12 facas  cod. 02.105058,3.0,UN,815.0,2445.00,J
8893,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,10,10,Rolamento 6307 - cod. 05.001339,2.0,PC,55.0,110.00,J
8894,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,9,9,Contra faca p/Ensiladeira JF 17000155,2.0,PC,60.0,120.00,J
8895,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,8,8,Cabo de comando Q.Jato - cod. 02.105712,2.0,UN,185.0,370.00,J
8896,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,7,7,Correia 5V 1600 p/Ensiladeira - cód. 05.002354,2.0,UN,758.0,1516.00,J
8897,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,6,6,Tubo elevador da bica de saída manual - cód. 02.105135,1.0,UN,560.0,560.00,J
8898,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,5,5,ROLAMENTO 6308 - cód. 05.001359,1.0,UN,67.0,67.00,J
8899,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,4,4,Pino de Segurança p/Ensiladeira - 02.045001,30.0,UN,3.5,105.00,J
8900,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,3,3,Mola do Quebra Jato p/Ensiladeira - cod. 05.001169,3.0,UN,10.0,30.00,J
8901,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,2,2,BASE E PEDRA DO AFIADOR JF 92 Z10 - cód. 02.048715,3.0,UN,170.0,510.00,J
8902,74600,PM DE CARLOS GOMES,18.0,2016,CNV,60,2016,COM,ADH,MPR,Aquisição de peças para manutenção de Ensiladeiras.,0.0,89425276000125,2016-12-05,11558.0,C,1,1,1,Rolamento Eixo Cardan Completo MB1315 - CÓD.05.002311,3.0,UN,590.0,1770.00,J
8903,77900,PM DE NICOLAU VERGUEIRO,7.0,2016,CNV,007,2016,COM,ADH,MPR,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA CESTA BÁSICA DESTINADA AOS SERVIDORES PÚBLICOS MUNICIPAIS DO MUNICÍPIO DE NICOLAU VERGUEIRO.,104.27,8621290000100,2016-11-01,110.65,C,1,1,1,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA CESTA BÁSICA DESTINADA AOS SERVIDORES PÚBLICOS MUNICIPAIS DO MUNICÍPIO DE NICOLAU VERGUEIRO.,1.0,UN,110.65,110.65,J
8904,54912,CIA. CARRIS PORTO-ALEGRENSE,42.0,2016,PRP,PR042,2016,COM,ADH,MPR,Aquisição de sistemas de câmeras para ônibus com instalação.,122937.0,3280060000101,2016-10-25,42957.0,C,1,2,194318,Câmera de porta interna (2 peças),43.0,JG,182.33,7840.19,J
8905,54912,CIA. CARRIS PORTO-ALEGRENSE,42.0,2016,PRP,PR042,2016,COM,ADH,MPR,Aquisição de sistemas de câmeras para ônibus com instalação.,122937.0,3280060000101,2016-10-25,42957.0,C,1,4,197318,Cabeamento,43.0,UN,94.96,4083.28,J
8906,54912,CIA. CARRIS PORTO-ALEGRENSE,42.0,2016,PRP,PR042,2016,COM,ADH,MPR,Aquisição de sistemas de câmeras para ônibus com instalação.,122937.0,3280060000101,2016-10-25,42957.0,C,1,3,194317,Câmera de ré,43.0,UN,47.48,2041.64,J
8907,54912,CIA. CARRIS PORTO-ALEGRENSE,42.0,2016,PRP,PR042,2016,COM,ADH,MPR,Aquisição de sistemas de câmeras para ônibus com instalação.,122937.0,3280060000101,2016-10-25,42957.0,C,1,1,194316,Monitor,43.0,UN,427.33,18375.19,J
8908,54912,CIA. CARRIS PORTO-ALEGRENSE,42.0,2016,PRP,PR042,2016,COM,ADH,MPR,Aquisição de sistemas de câmeras para ônibus com instalação.,122937.0,3280060000101,2016-10-25,42957.0,C,1,5,999999,Hora trabalhada (8 horas p/ ônibus),43.0,UN,246.9,10616.70,J
8909,55800,PM DE ROCA SALES,21.0,2016,PRP,054,2016,COM,ADH,MPR,Aquisição de equipamento para a Secretaria Municipal da Agricultura e Desenvolvimento do Município de Roca Sales sendo um kit capa/cinta pé de carneiro,26000.0,4349680000104,2016-11-24,21000.0,C,1,1,1,"Aquisição de equipamento para a Secretaria Municipal da Agricultura e Desenvolvimento do Município de Roca Sales, sendo um kit capa/cinta pé de carneiro",1.0,UN,21000.0,21000.00,J
8910,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,5,5,ROTAÇÃO DIAGONAL DUPLA – APARELHO TRIPLO CONJUGADO ,5.0,UN,1000.0,5000.00,J
8911,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,7,7,SIMULADOR DE CAMINHADA TRIPLO CONJUGADO,5.0,UN,1900.0,9500.00,J
8912,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,1,1,"PLACA ORIENTATIVA  A placa deverá ser fabricada com pés de aproximadamente 1,80m de altura em tubo de aço carbono de no mínimo 3”x 1,50 mm, Chapa de aço carbono 0,90 mm; medindo 2m de largura x 1 m de altura. ",5.0,UN,1000.0,5000.00,J
8913,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,4,4,SIMULADOR DE REMO ,5.0,UN,1000.0,5000.00,J
8914,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,3,3,ROTAÇÃO VERTICAL – APARELHO TRIPLO CONJUGADO ,5.0,UN,1100.0,5500.00,J
8915,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,2,2,ESQUI TRIPLO CONJUGADO ,5.0,UN,1800.0,9000.00,J
8916,78200,PM DE NOVA SANTA RITA,10.0,2016,PRE,290,2016,COM,ADH,MPR,Equipamentos de academia ao ar livre,117681.3,24137809000128,2016-03-22,48000.0,C,1,6,6,SIMULADOR DE CAVALGADA TRIPLO CONJUGADO ,5.0,UN,1800.0,9000.00,J
8917,46100,PM DE CRUZEIRO DO SUL,8.0,2016,PRP,049,2016,COM,ADH,MPR,AQUISIÇÃO DE 01 (UM) VEÍCULO.,37000.0,91157826000114,2016-11-28,37000.0,C,1,1,1,AQUISIÇÃO DE 01 (UM) VEÍCULO.,1.0,UN,37000.0,37000.00,J
8918,47500,PM DE ESTÂNCIA VELHA,31.0,2016,TMP,36518,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS QUE NÃO ESTÃO INCLUÍDOS NA LISTA DE MEDICAMENTOS PADRONIZADOS COM FORNECIMENTO PELA SECRETARIA DE SAÚDE DIRETO AS FAMILIAS CARENTES DO MUNICIPIO A CRITÉRIO DA SECRETARIA MUNICIPAL DE SAÚDE DE ESTÂNCIA VELHA/RS. ,96000.0,89718852000122,2016-12-26,96000.0,C,1,1,1,"AQUISIÇÃO DE MEDICAMENTOS QUE NÃO ESTÃO INCLUÍDOS NA LISTA DE MEDICAMENTOS PADRONIZADOS, COM FORNECIMENTO PELA SECRETARIA DE SAÚDE DIRETO AS FAMILIAS CARENTES DO MUNICIPIO, A CRITÉRIO DA SECRETARIA MUNICIPAL DE SAÚDE DE ESTÂNCIA VELHA/RS. ",12.0,UN,8000.0,96000.00,J
8919,77500,PM DE MORMAÇO,17.0,2016,CNV,811,2016,COM,ADH,MPR,AQUISIÇÃO DE PNEUS NOVOS,31612.0,92693282000178,2016-12-16,27760.0,C,1,1,1,"Pneu Radial 275/80 R 22.5 Borrachudo, com no mínimo 16 lonas, e profundidade mínima de sulco de 20mm.",8.0,UN,1310.0,10480.00,J
8920,77500,PM DE MORMAÇO,17.0,2016,CNV,811,2016,COM,ADH,MPR,AQUISIÇÃO DE PNEUS NOVOS,31612.0,92693282000178,2016-12-16,27760.0,C,1,2,2,"Pneu 215/75 R 17.5 Uso Misto, com no mínimo 12 lonas.",20.0,UN,780.0,15600.00,J
8921,77500,PM DE MORMAÇO,17.0,2016,CNV,811,2016,COM,ADH,MPR,AQUISIÇÃO DE PNEUS NOVOS,31612.0,73730129000803,2016-12-16,28872.0,C,1,3,3,Pneu 225/70 R 15 (Sprinter),4.0,UN,407.0,1628.00,J
8922,63500,PM DE CHARQUEADAS,15.0,2016,CNV,2055,2016,COM,ADH,MPR,CONTRATACAO DE EMPRESA PARA AQUISICAO DE FRALDAS GERIATRICAS PARA OS PACIENTES QUE ESTAO NA LISTA DO ESTADO.,6657.3,23720752000122,2016-08-10,6657.3,C,1,1,3514,FRALDA,500.0,PAC,6.96,3480.00,J
8923,63500,PM DE CHARQUEADAS,15.0,2016,CNV,2055,2016,COM,ADH,MPR,CONTRATACAO DE EMPRESA PARA AQUISICAO DE FRALDAS GERIATRICAS PARA OS PACIENTES QUE ESTAO NA LISTA DO ESTADO.,6657.3,23720752000122,2016-08-10,6657.3,C,1,2,3515,FRALDA,510.0,UN,6.23,3177.30,J
8924,40800,PM DE ANTÔNIO PRADO,2285.0,2016,PRP,85,2016,COM,ADH,MPR,AQUISIÇÃO DE ROMPEDOR HIDRÁULICO.,40000.0,8680095000143,2016-10-14,39955.0,C,1,1,1,ROMPEDOR HIDRÁULICO COM KIT DE ACIONAMENTO.,1.0,UN,39955.0,39955.00,J
8925,40800,PM DE ANTÔNIO PRADO,2280.0,2016,PRP,84,2016,COM,ADH,MPR,AQUISIÇÃO DE PERFURATRIZ HIDRÁULICA E BROCAS.,15700.0,15823601000171,2016-10-14,15670.0,C,1,3,3,BROCA 2 PARA PERFURATRIZ - RETA CÔNICA 300X2000MM,1.0,UN,1790.0,1790.00,J
8926,40800,PM DE ANTÔNIO PRADO,2280.0,2016,PRP,84,2016,COM,ADH,MPR,AQUISIÇÃO DE PERFURATRIZ HIDRÁULICA E BROCAS.,15700.0,15823601000171,2016-10-14,15670.0,C,1,2,2,BROCA 1 PARA PERFURATRIZ - RETA GARRA 500X2000MM,1.0,UN,2390.0,2390.00,J
8927,40800,PM DE ANTÔNIO PRADO,2280.0,2016,PRP,84,2016,COM,ADH,MPR,AQUISIÇÃO DE PERFURATRIZ HIDRÁULICA E BROCAS.,15700.0,15823601000171,2016-10-14,15670.0,C,1,1,1,PERFURATRIZ HIDRÁULICA,1.0,UN,11490.0,11490.00,J
8928,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,9,9,APARELHO SURF COM PRESSAO DE PERNAS,7.0,H,965.0,6755.00,J
8929,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,8,8,APARELHO JOGO DE BARRAS,3.0,H,1274.0,3822.00,J
8930,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,7,7,APARELHO PRESSAO DE PERNAS TRIPLO,3.0,H,1754.0,5262.00,J
8931,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,6,6,PLACA ORIENTACAO COM LOGOMARCA DA PREFEITURA,10.0,H,789.0,7890.00,J
8932,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,5,5,APARELHO ESQUI TRIPLO,10.0,H,2237.0,22370.00,J
8933,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,4,4,APARELHO SIMULADOR DE CAMINHADA TRIPLO,3.0,H,2060.0,6180.00,J
8934,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,3,3,APARELHO SURF DUPLO,3.0,H,965.0,2895.00,J
8935,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,2,2,APARELHO SIMULADOR DE CAVALGADA TRIPLO,3.0,H,2017.0,6051.00,J
8936,59500,PM DE SÃO SEBASTIÃO DO CAÍ,12.0,2016,PRP,12,2016,COM,ADH,MPR,Aquisição de equipamentos para implantação de academia ao ar livre.,0.0,20490911000151,2016-12-07,84900.0,C,1,1,1,APARELHO MULTI EXERCITADOR COM SEIS FUNCOES,10.0,H,2367.5,23675.00,J
8937,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,2,1,1,Conserto do Radiador de Oleo.,1.0,UN,1450.0,1450.00,J
8938,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,2,2,2,"Mão de obra trocar dentes tirar os 02 cubos dianteiros pra trocar retentor, soldar, paralama, trocar oleo motor e transmissão, mao de obra trocar filtros hidraulico, do ar dieseel, lubrificante, tirar radiador da transmissão p conserto, trocar farol, trocar valvula do pedal, trocar 2 cilindros mestre. Mão de obra trocar pastilhas freio de mão prender tanque do diesel, usinagem eixo.",1.0,UN,6100.0,6100.00,J
8939,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,2,3,3,Mão de obra usinagem eixo.,2.0,UN,240.0,480.00,J
8940,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,1,1,Pino referencia 9301317,2.0,UN,196.8,393.60,J
8941,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,2,2,Bucha referencia 9301201,2.0,UN,118.0,236.00,J
8942,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,3,3,Arruela referencia 9351708,2.0,UN,15.0,30.00,J
8943,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,4,4,Arruela referencia 9300608,2.0,PAR,18.0,36.00,J
8944,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,5,5,Valvula referencia 9356359,1.0,UN,480.0,480.00,J
8945,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,6,6,Valvula de drenagem dagua referencia 5003668,1.0,UN,35.0,35.00,J
8946,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,7,7,"Bomba de reforço e cilindro mestre, referencia 5000645",2.0,UN,2400.0,4800.00,J
8947,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,8,8,"Valvula do controle do freio, referencia 5000058",1.0,UN,1470.0,1470.00,J
8948,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,9,9,"Dente, referencia 9304904.",7.0,UN,230.0,1610.00,J
8949,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,10,10,"Porca M20, referencia 4301014",14.0,UN,1.8,25.20,J
8950,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,11,11,"Arruela, referencia 4401013",14.0,UN,1.0,14.00,J
8951,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,12,12,"Porca, referencia M14X15",16.0,UN,2.3,36.80,J
8952,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,13,13,"Parafuso, referencia M14X15X46",16.0,UN,3.5,56.00,J
8953,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,14,14,"Farol dianteiro, referencia 5004952",2.0,UN,135.0,270.00,J
8954,73400,PM DE ALTO FELIZ,1360.0,2016,CNV,11,2016,COM,ADH,MPR,aquisição de peças e contratação de empresa para prestação de serviços de conserto máquina LW350K,33538.54,92123652000131,2016-11-01,34831.4,C,1,15,15,"Cabo de freio de mão, referencia 9365105",1.0,UN,389.0,389.00,J
